customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
89987,4,20,23196.65,3,4,4,344,Loyal Customers
89988,3,22,27674.75,3,4,4,344,Loyal Customers
89989,39,9,8182.94,1,1,2,112,Lost
89990,41,1,861.58,1,1,1,111,Lost
89991,2,11,11482.98,3,1,3,313,Potential Loyalist
89992,7,7,4985.02,2,1,2,212,Lost
89993,1,11,10870.49,4,1,3,413,New Customers
89994,4,14,14198.130000000001,3,2,4,324,Potential Loyalist
89995,9,15,17541.64,2,3,4,234,At Risk
89996,33,11,8989.78,1,1,3,113,Can't Lose Them
89997,10,12,15273.61,2,1,4,214,Can't Lose Them
89998,0,16,13732.38,4,3,4,434,Loyal Customers
89999,7,11,12466.92,2,1,3,213,Can't Lose Them
90000,13,10,10180.26,1,1,3,113,Can't Lose Them
90001,9,22,23523.25,2,4,4,244,At Risk
90002,13,6,7077.5599999999995,1,1,2,112,Lost
90003,11,17,11082.78,1,3,3,133,At Risk
90004,2,16,15067.07,3,3,4,334,Loyal Customers
90005,1,15,17045.53,4,3,4,434,Loyal Customers
90006,23,11,12600.55,1,1,3,113,Can't Lose Them
90007,5,12,12821.81,3,2,3,323,Potential Loyalist
90008,4,16,16235.24,3,3,4,334,Loyal Customers
90009,0,16,19833.82,4,3,4,434,Loyal Customers
90010,14,15,17968.06,1,3,4,134,At Risk
90011,26,14,19520.56,1,2,4,124,Can't Lose Them
90012,2,23,26803.28,3,4,4,344,Loyal Customers
90013,11,16,17157.31,1,3,4,134,At Risk
90014,2,10,10593.11,3,1,3,313,Potential Loyalist
90015,5,24,26566.61,3,4,4,344,Loyal Customers
90016,24,10,11062.31,1,1,3,113,Can't Lose Them
90017,1,13,12816.52,4,2,3,423,New Customers
90018,11,13,11215.49,1,2,3,123,Can't Lose Them
90019,39,9,8091.4,1,1,2,112,Lost
90020,5,18,19274.92,3,4,4,344,Loyal Customers
90021,11,15,13266.4,1,3,4,134,At Risk
90022,41,8,6958.42,1,1,2,112,Lost
90023,8,15,12661.27,2,3,3,233,At Risk
90024,7,15,12975.45,2,3,3,233,At Risk
90025,1,13,12005.77,4,2,3,423,New Customers
90026,0,17,20954.61,4,3,4,434,Loyal Customers
90027,16,15,17430.32,1,3,4,134,At Risk
90028,6,13,13703.86,2,2,4,224,Can't Lose Them
90029,2,20,21623.22,3,4,4,344,Loyal Customers
90030,13,12,9116.97,1,2,3,123,Can't Lose Them
90031,26,14,15711.99,1,2,4,124,Can't Lose Them
90032,16,14,17923.9,1,2,4,124,Can't Lose Them
90033,10,17,15622.52,2,3,4,234,At Risk
90034,4,12,12079.37,3,2,3,323,Potential Loyalist
90035,28,10,11546.92,1,1,3,113,Can't Lose Them
90036,8,16,20210.33,2,3,4,234,At Risk
90037,9,12,12673.69,2,2,3,223,Can't Lose Them
90038,16,17,18701.3,1,3,4,134,At Risk
90039,2,19,19326.9,3,4,4,344,Loyal Customers
90040,12,16,14867.199999999999,1,3,4,134,At Risk
90041,0,21,29143.989999999998,4,4,4,444,Champions
90042,10,9,10818.28,2,1,3,213,Can't Lose Them
90043,3,20,19504.0,3,4,4,344,Loyal Customers
90044,9,16,21215.2,2,3,4,234,At Risk
90045,1,18,18539.15,4,4,4,444,Champions
90046,8,13,13508.13,2,2,4,224,Can't Lose Them
90047,34,16,12332.6,1,3,3,133,At Risk
90048,2,16,17718.05,3,3,4,334,Loyal Customers
90049,1,22,23251.16,4,4,4,444,Champions
90050,14,14,11876.51,1,2,3,123,Can't Lose Them
90051,54,12,11226.99,1,2,3,123,Can't Lose Them
90052,12,13,10824.72,1,2,3,123,Can't Lose Them
90053,8,16,17524.620000000003,2,3,4,234,At Risk
90054,0,15,16955.6,4,3,4,434,Loyal Customers
90055,0,19,16698.46,4,4,4,444,Champions
90056,7,15,17970.59,2,3,4,234,At Risk
90057,23,8,10510.31,1,1,3,113,Can't Lose Them
90058,2,20,25598.54,3,4,4,344,Loyal Customers
90059,5,17,18451.29,3,3,4,334,Loyal Customers
90060,0,19,17955.64,4,4,4,444,Champions
90061,8,14,14421.46,2,2,4,224,Can't Lose Them
90062,4,22,22797.83,3,4,4,344,Loyal Customers
90063,8,10,13013.4,2,1,3,213,Can't Lose Them
90064,3,22,27401.510000000002,3,4,4,344,Loyal Customers
90065,7,15,15266.71,2,3,4,234,At Risk
90066,3,16,16605.77,3,3,4,334,Loyal Customers
90067,21,16,18132.28,1,3,4,134,At Risk
90068,6,15,14446.76,2,3,4,234,At Risk
90069,13,14,11955.4,1,2,3,123,Can't Lose Them
90070,4,16,19552.99,3,3,4,334,Loyal Customers
90071,5,19,20238.39,3,4,4,344,Loyal Customers
90072,7,15,14435.949999999999,2,3,4,234,At Risk
90073,1,16,18380.45,4,3,4,434,Loyal Customers
90074,2,12,9303.73,3,2,3,323,Potential Loyalist
90075,14,13,12000.71,1,2,3,123,Can't Lose Them
90076,0,16,17899.29,4,3,4,434,Loyal Customers
90077,3,12,14869.5,3,2,4,324,Potential Loyalist
90078,0,15,15711.76,4,3,4,434,Loyal Customers
90079,0,18,22073.33,4,4,4,444,Champions
90080,8,15,14443.77,2,3,4,234,At Risk
90081,4,15,16991.71,3,3,4,334,Loyal Customers
90082,4,17,18953.84,3,3,4,334,Loyal Customers
90083,9,12,13501.0,2,2,4,224,Can't Lose Them
90084,4,15,17536.35,3,3,4,334,Loyal Customers
90085,0,13,15108.7,4,2,4,424,New Customers
90086,3,17,19390.38,3,3,4,334,Loyal Customers
90087,2,14,17354.88,3,2,4,324,Potential Loyalist
90088,2,17,16734.11,3,3,4,334,Loyal Customers
90089,11,13,16489.39,1,2,4,124,Can't Lose Them
90090,16,15,17460.68,1,3,4,134,At Risk
90091,18,11,12558.69,1,1,3,113,Can't Lose Them
90092,1,10,9783.05,4,1,3,413,New Customers
90093,0,16,15209.44,4,3,4,434,Loyal Customers
90094,1,22,20740.25,4,4,4,444,Champions
90095,12,13,11951.26,1,2,3,123,Can't Lose Them
90096,7,19,24668.88,2,4,4,244,At Risk
90097,1,23,26084.07,4,4,4,444,Champions
90098,31,13,15257.05,1,2,4,124,Can't Lose Them
90099,3,16,14757.26,3,3,4,334,Loyal Customers
90100,6,16,16627.16,2,3,4,234,At Risk
90101,13,6,8177.65,1,1,2,112,Lost
90102,2,16,17863.41,3,3,4,334,Loyal Customers
90103,14,11,10092.63,1,1,3,113,Can't Lose Them
90104,0,24,22720.55,4,4,4,444,Champions
90105,9,17,20524.28,2,3,4,234,At Risk
90106,7,13,12573.64,2,2,3,223,Can't Lose Them
90107,2,22,22500.44,3,4,4,344,Loyal Customers
90108,2,15,20351.55,3,3,4,334,Loyal Customers
90109,3,12,12588.82,3,2,3,323,Potential Loyalist
90110,32,15,19296.77,1,3,4,134,At Risk
90111,9,31,33072.16,2,4,4,244,At Risk
90112,1,9,9331.1,4,1,3,413,New Customers
90113,6,13,16683.739999999998,2,2,4,224,Can't Lose Them
90114,20,11,10252.02,1,1,3,113,Can't Lose Them
90115,16,16,17336.71,1,3,4,134,At Risk
90116,0,16,18281.09,4,3,4,434,Loyal Customers
90117,3,13,14629.38,3,2,4,324,Potential Loyalist
90118,10,11,12615.04,2,1,3,213,Can't Lose Them
90119,1,14,16311.14,4,2,4,424,New Customers
90120,1,18,16193.15,4,4,4,444,Champions
90121,12,15,14113.95,1,3,4,134,At Risk
90122,3,17,17611.56,3,3,4,334,Loyal Customers
90123,1,12,13820.24,4,2,4,424,New Customers
90124,5,9,10928.91,3,1,3,313,Potential Loyalist
90125,1,18,17377.65,4,4,4,444,Champions
90126,9,15,16321.26,2,3,4,234,At Risk
90127,16,10,9571.68,1,1,3,113,Can't Lose Them
90128,1,16,16323.1,4,3,4,434,Loyal Customers
90129,14,21,25032.74,1,4,4,144,At Risk
90130,11,9,11065.3,1,1,3,113,Can't Lose Them
90131,12,17,15164.130000000001,1,3,4,134,At Risk
90132,8,14,12697.84,2,2,3,223,Can't Lose Them
90133,1,17,18457.73,4,3,4,434,Loyal Customers
90134,2,17,16908.91,3,3,4,334,Loyal Customers
90135,3,14,14012.06,3,2,4,324,Potential Loyalist
90136,5,9,9959.0,3,1,3,313,Potential Loyalist
90137,5,10,13715.82,3,1,4,314,Potential Loyalist
90138,13,16,14055.07,1,3,4,134,At Risk
90139,10,18,17796.71,2,4,4,244,At Risk
90140,1,12,14145.0,4,2,4,424,New Customers
90141,5,15,19363.01,3,3,4,334,Loyal Customers
90142,6,15,18519.600000000002,2,3,4,234,At Risk
90143,2,18,16031.23,3,4,4,344,Loyal Customers
90144,10,14,15307.650000000001,2,2,4,224,Can't Lose Them
90145,2,10,10291.58,3,1,3,313,Potential Loyalist
90146,7,16,17541.41,2,3,4,234,At Risk
90147,2,17,20251.5,3,3,4,334,Loyal Customers
90148,0,21,25651.67,4,4,4,444,Champions
90149,23,20,23678.04,1,4,4,144,At Risk
90150,0,11,14386.27,4,1,4,414,New Customers
90151,3,11,13184.75,3,1,4,314,Potential Loyalist
90152,18,12,16623.94,1,2,4,124,Can't Lose Them
90153,18,13,17838.57,1,2,4,124,Can't Lose Them
90154,12,21,23936.1,1,4,4,144,At Risk
90155,30,8,9171.02,1,1,3,113,Can't Lose Them
90156,4,13,12890.35,3,2,3,323,Potential Loyalist
90157,2,19,22034.46,3,4,4,344,Loyal Customers
90158,14,18,18232.33,1,4,4,144,At Risk
90159,2,16,19087.93,3,3,4,334,Loyal Customers
90160,4,11,11777.380000000001,3,1,3,313,Potential Loyalist
90161,0,15,16340.810000000001,4,3,4,434,Loyal Customers
90162,7,19,19344.15,2,4,4,244,At Risk
90163,5,14,12985.57,3,2,3,323,Potential Loyalist
90164,24,16,20058.76,1,3,4,134,At Risk
90165,1,23,24585.16,4,4,4,444,Champions
90166,0,20,20637.44,4,4,4,444,Champions
90167,11,11,11746.56,1,1,3,113,Can't Lose Them
90168,41,11,13334.02,1,1,4,114,Can't Lose Them
90169,8,10,9346.97,2,1,3,213,Can't Lose Them
90170,14,13,13374.27,1,2,4,124,Can't Lose Them
90171,3,16,17016.32,3,3,4,334,Loyal Customers
90172,11,18,23993.37,1,4,4,144,At Risk
90173,9,13,17912.17,2,2,4,224,Can't Lose Them
90174,1,13,15346.52,4,2,4,424,New Customers
90175,0,18,17081.64,4,4,4,444,Champions
90176,13,13,14300.02,1,2,4,124,Can't Lose Them
90177,1,9,10442.23,4,1,3,413,New Customers
90178,15,13,13281.35,1,2,4,124,Can't Lose Them
90179,17,15,15179.08,1,3,4,134,At Risk
90180,1,30,35016.58,4,4,4,444,Champions
90181,12,16,16074.699999999999,1,3,4,134,At Risk
90182,0,13,13873.14,4,2,4,424,New Customers
90183,4,14,12031.53,3,2,3,323,Potential Loyalist
90184,0,19,20318.66,4,4,4,444,Champions
90185,1,10,9185.28,4,1,3,413,New Customers
90186,6,19,20125.920000000002,2,4,4,244,At Risk
90187,9,18,19601.75,2,4,4,244,At Risk
90188,1,20,21806.07,4,4,4,444,Champions
90189,4,18,19762.75,3,4,4,344,Loyal Customers
90190,7,11,12509.24,2,1,3,213,Can't Lose Them
90191,8,12,15512.58,2,2,4,224,Can't Lose Them
90192,4,10,10703.74,3,1,3,313,Potential Loyalist
90193,16,14,14107.74,1,2,4,124,Can't Lose Them
90194,0,20,25211.91,4,4,4,444,Champions
90195,1,12,15435.99,4,2,4,424,New Customers
90196,0,16,16888.670000000002,4,3,4,434,Loyal Customers
90197,9,21,24966.73,2,4,4,244,At Risk
90198,4,14,18110.43,3,2,4,324,Potential Loyalist
90199,4,13,13572.759999999998,3,2,4,324,Potential Loyalist
90200,8,15,17094.98,2,3,4,234,At Risk
90201,10,18,20951.39,2,4,4,244,At Risk
90202,16,15,17352.58,1,3,4,134,At Risk
90203,12,9,10959.960000000001,1,1,3,113,Can't Lose Them
90204,0,9,9569.84,4,1,3,413,New Customers
90205,19,12,10828.4,1,2,3,123,Can't Lose Them
90206,20,16,15881.04,1,3,4,134,At Risk
90207,26,11,11646.28,1,1,3,113,Can't Lose Them
90208,11,17,17450.1,1,3,4,134,At Risk
90209,7,22,25723.89,2,4,4,244,At Risk
90210,3,16,16555.86,3,3,4,334,Loyal Customers
90211,0,9,10976.75,4,1,3,413,New Customers
90212,0,16,19881.66,4,3,4,434,Loyal Customers
90213,1,16,18888.52,4,3,4,434,Loyal Customers
90214,5,19,25184.77,3,4,4,344,Loyal Customers
90215,19,11,12802.029999999999,1,1,3,113,Can't Lose Them
90216,1,18,17137.76,4,4,4,444,Champions
90217,2,11,13627.5,3,1,4,314,Potential Loyalist
90218,4,10,8756.33,3,1,3,313,Potential Loyalist
90219,4,28,34982.08,3,4,4,344,Loyal Customers
90220,25,8,9375.72,1,1,3,113,Can't Lose Them
90221,10,17,21184.61,2,3,4,234,At Risk
90222,9,13,13152.09,2,2,4,224,Can't Lose Them
90223,1,15,18663.35,4,3,4,434,Loyal Customers
90224,3,18,18699.46,3,4,4,344,Loyal Customers
90225,13,8,5745.86,1,1,2,112,Lost
90226,0,12,13578.51,4,2,4,424,New Customers
90227,19,21,20677.69,1,4,4,144,At Risk
90228,23,15,19192.579999999998,1,3,4,134,At Risk
90229,1,18,17505.760000000002,4,4,4,444,Champions
90230,3,16,18589.75,3,3,4,334,Loyal Customers
90231,6,16,15616.08,2,3,4,234,At Risk
90232,9,11,10816.21,2,1,3,213,Can't Lose Them
90233,4,21,21093.99,3,4,4,344,Loyal Customers
90234,11,17,15855.51,1,3,4,134,At Risk
90235,2,12,10818.05,3,2,3,323,Potential Loyalist
90236,7,12,12643.33,2,2,3,223,Can't Lose Them
90237,12,12,10503.64,1,2,3,123,Can't Lose Them
90238,1,17,14200.66,4,3,4,434,Loyal Customers
90239,4,19,18237.85,3,4,4,344,Loyal Customers
90240,2,10,7423.71,3,1,2,312,Potential Loyalist
90241,18,19,16895.11,1,4,4,144,At Risk
90242,1,13,17103.26,4,2,4,424,New Customers
90243,2,11,14767.150000000001,3,1,4,314,Potential Loyalist
90244,6,17,22395.33,2,3,4,234,At Risk
90245,5,10,13140.59,3,1,3,313,Potential Loyalist
90246,12,11,12355.6,1,1,3,113,Can't Lose Them
90247,0,11,12837.68,4,1,3,413,New Customers
90248,11,18,17577.29,1,4,4,144,At Risk
90249,6,13,10753.65,2,2,3,223,Can't Lose Them
90250,7,13,15046.83,2,2,4,224,Can't Lose Them
90251,2,17,19426.03,3,3,4,334,Loyal Customers
90252,0,11,12328.69,4,1,3,413,New Customers
90253,5,14,11670.89,3,2,3,323,Potential Loyalist
90254,0,13,15129.86,4,2,4,424,New Customers
90255,0,21,26193.09,4,4,4,444,Champions
90256,17,18,22933.07,1,4,4,144,At Risk
90257,3,14,12307.3,3,2,3,323,Potential Loyalist
90258,2,20,22214.55,3,4,4,344,Loyal Customers
90259,8,11,11658.93,2,1,3,213,Can't Lose Them
90260,8,7,7231.43,2,1,2,212,Lost
90261,9,12,12873.79,2,2,3,223,Can't Lose Them
90262,17,15,17400.190000000002,1,3,4,134,At Risk
90263,3,24,24514.55,3,4,4,344,Loyal Customers
90264,7,20,21266.72,2,4,4,244,At Risk
90265,1,9,11796.01,4,1,3,413,New Customers
90266,4,15,14281.390000000001,3,3,4,334,Loyal Customers
90267,2,14,16464.55,3,2,4,324,Potential Loyalist
90268,26,8,9317.99,1,1,3,113,Can't Lose Them
90269,2,17,18225.43,3,3,4,334,Loyal Customers
90270,2,15,14859.61,3,3,4,334,Loyal Customers
90271,3,16,15990.06,3,3,4,334,Loyal Customers
90272,29,12,13028.58,1,2,3,123,Can't Lose Them
90273,5,18,17133.85,3,4,4,344,Loyal Customers
90274,0,11,6970.84,4,1,2,412,New Customers
90275,1,12,15389.3,4,2,4,424,New Customers
90276,1,25,30880.95,4,4,4,444,Champions
90277,8,16,19065.16,2,3,4,234,At Risk
90278,6,22,20996.47,2,4,4,244,At Risk
90279,12,12,10037.2,1,2,3,123,Can't Lose Them
90280,6,10,10544.58,2,1,3,213,Can't Lose Them
90281,7,20,21673.82,2,4,4,244,At Risk
90282,6,12,13165.890000000001,2,2,4,224,Can't Lose Them
90283,10,18,19651.89,2,4,4,244,At Risk
90284,23,14,16145.31,1,2,4,124,Can't Lose Them
90285,8,17,16950.31,2,3,4,234,At Risk
90286,4,10,9141.81,3,1,3,313,Potential Loyalist
90287,0,15,19270.78,4,3,4,434,Loyal Customers
90288,4,16,21127.8,3,3,4,334,Loyal Customers
90289,3,16,19450.41,3,3,4,334,Loyal Customers
90290,9,21,19736.3,2,4,4,244,At Risk
90291,6,22,17819.94,2,4,4,244,At Risk
90292,0,17,21709.47,4,3,4,434,Loyal Customers
90293,6,12,14434.34,2,2,4,224,Can't Lose Them
90294,2,16,15277.98,3,3,4,334,Loyal Customers
90295,8,15,18171.38,2,3,4,234,At Risk
90296,0,13,14107.97,4,2,4,424,New Customers
90297,0,17,15559.960000000001,4,3,4,434,Loyal Customers
90298,16,17,17782.91,1,3,4,134,At Risk
90299,0,13,15641.84,4,2,4,424,New Customers
90300,13,10,12219.9,1,1,3,113,Can't Lose Them
90301,8,9,8242.51,2,1,2,212,Lost
90302,11,15,18115.95,1,3,4,134,At Risk
90303,4,22,22242.38,3,4,4,344,Loyal Customers
90304,11,18,19177.4,1,4,4,144,At Risk
90305,12,14,16297.8,1,2,4,124,Can't Lose Them
90306,13,16,19492.27,1,3,4,134,At Risk
90307,7,14,12027.619999999999,2,2,3,223,Can't Lose Them
90308,4,22,21825.62,3,4,4,344,Loyal Customers
90309,15,17,18030.39,1,3,4,134,At Risk
90310,25,13,11409.38,1,2,3,123,Can't Lose Them
90311,4,17,18323.41,3,3,4,334,Loyal Customers
90312,1,15,17498.86,4,3,4,434,Loyal Customers
90313,3,23,25861.89,3,4,4,344,Loyal Customers
90314,3,22,22619.579999999998,3,4,4,344,Loyal Customers
90315,8,14,17188.36,2,2,4,224,Can't Lose Them
90316,8,18,18959.13,2,4,4,244,At Risk
90317,2,16,18631.61,3,3,4,334,Loyal Customers
90318,36,15,15326.05,1,3,4,134,At Risk
90319,11,11,12952.68,1,1,3,113,Can't Lose Them
90320,6,13,14447.91,2,2,4,224,Can't Lose Them
90321,2,9,10269.27,3,1,3,313,Potential Loyalist
90322,2,19,20671.48,3,4,4,344,Loyal Customers
90323,2,17,17043.69,3,3,4,334,Loyal Customers
90324,12,9,10473.74,1,1,3,113,Can't Lose Them
90325,1,16,17774.86,4,3,4,434,Loyal Customers
90326,0,16,14857.539999999999,4,3,4,434,Loyal Customers
90327,2,15,17107.86,3,3,4,334,Loyal Customers
90328,5,13,10534.0,3,2,3,323,Potential Loyalist
90329,11,24,22823.36,1,4,4,144,At Risk
90330,5,13,15999.26,3,2,4,324,Potential Loyalist
90331,4,21,19780.46,3,4,4,344,Loyal Customers
90332,4,20,20199.29,3,4,4,344,Loyal Customers
90333,3,17,19586.57,3,3,4,334,Loyal Customers
90334,25,8,8061.27,1,1,2,112,Lost
90335,9,18,19358.18,2,4,4,244,At Risk
90336,12,14,14405.59,1,2,4,124,Can't Lose Them
90337,30,16,16745.61,1,3,4,134,At Risk
90338,4,14,16450.29,3,2,4,324,Potential Loyalist
90339,8,17,16471.68,2,3,4,234,At Risk
90340,14,20,20186.41,1,4,4,144,At Risk
90341,3,10,11610.630000000001,3,1,3,313,Potential Loyalist
90342,1,19,22091.73,4,4,4,444,Champions
90343,5,16,17643.07,3,3,4,334,Loyal Customers
90344,20,15,15522.93,1,3,4,134,At Risk
90345,11,15,17646.75,1,3,4,134,At Risk
90346,2,14,16755.04,3,2,4,324,Potential Loyalist
90347,0,18,18776.28,4,4,4,444,Champions
90348,10,13,14075.08,2,2,4,224,Can't Lose Them
90349,1,12,12974.3,4,2,3,423,New Customers
90350,13,7,8922.619999999999,1,1,3,113,Can't Lose Them
90351,0,23,26346.04,4,4,4,444,Champions
90352,15,15,19199.94,1,3,4,134,At Risk
90353,2,18,18535.7,3,4,4,344,Loyal Customers
90354,0,15,12935.66,4,3,3,433,Loyal Customers
90355,19,9,9330.64,1,1,3,113,Can't Lose Them
90356,3,14,16278.939999999999,3,2,4,324,Potential Loyalist
90357,0,21,20858.01,4,4,4,444,Champions
90358,11,9,10459.25,1,1,3,113,Can't Lose Them
90359,7,15,13080.56,2,3,3,233,At Risk
90360,14,12,14981.74,1,2,4,124,Can't Lose Them
90361,5,15,19004.44,3,3,4,334,Loyal Customers
90362,11,16,14622.02,1,3,4,134,At Risk
90363,4,15,16864.52,3,3,4,334,Loyal Customers
90364,2,15,16442.47,3,3,4,334,Loyal Customers
90365,5,16,14933.9,3,3,4,334,Loyal Customers
90366,6,17,19950.2,2,3,4,234,At Risk
90367,0,13,12739.93,4,2,3,423,New Customers
90368,0,14,14698.15,4,2,4,424,New Customers
90369,0,18,21000.15,4,4,4,444,Champions
90370,11,19,20141.79,1,4,4,144,At Risk
90371,7,13,9570.53,2,2,3,223,Can't Lose Them
90372,0,18,16605.31,4,4,4,444,Champions
90373,11,16,17785.44,1,3,4,134,At Risk
90374,16,14,12576.17,1,2,3,123,Can't Lose Them
90375,10,11,12191.38,2,1,3,213,Can't Lose Them
90376,29,8,6273.25,1,1,2,112,Lost
90377,2,18,18727.29,3,4,4,344,Loyal Customers
90378,39,15,17531.29,1,3,4,134,At Risk
90379,2,12,14322.1,3,2,4,324,Potential Loyalist
90380,11,12,11629.49,1,2,3,123,Can't Lose Them
90381,0,19,21622.99,4,4,4,444,Champions
90382,1,23,26787.87,4,4,4,444,Champions
90383,10,15,17244.71,2,3,4,234,At Risk
90384,2,14,12428.28,3,2,3,323,Potential Loyalist
90385,7,19,21391.84,2,4,4,244,At Risk
90386,3,12,9943.36,3,2,3,323,Potential Loyalist
90387,27,13,14621.33,1,2,4,124,Can't Lose Them
90388,8,15,14161.79,2,3,4,234,At Risk
90389,6,18,20937.82,2,4,4,244,At Risk
90390,12,9,12205.18,1,1,3,113,Can't Lose Them
90391,2,19,17753.7,3,4,4,344,Loyal Customers
90392,10,13,10475.58,2,2,3,223,Can't Lose Them
90393,5,15,17995.43,3,3,4,334,Loyal Customers
90394,0,17,18584.46,4,3,4,434,Loyal Customers
90395,3,10,7472.93,3,1,2,312,Potential Loyalist
90396,2,16,16338.279999999999,3,3,4,334,Loyal Customers
90397,10,17,20783.26,2,3,4,234,At Risk
90398,6,18,19595.77,2,4,4,244,At Risk
90399,14,13,14825.11,1,2,4,124,Can't Lose Them
90400,2,13,13686.15,3,2,4,324,Potential Loyalist
90401,4,16,19867.4,3,3,4,334,Loyal Customers
90402,10,13,16485.25,2,2,4,224,Can't Lose Them
90403,0,11,14420.54,4,1,4,414,New Customers
90404,3,10,9778.45,3,1,3,313,Potential Loyalist
90405,6,12,16361.51,2,2,4,224,Can't Lose Them
90406,15,18,19260.2,1,4,4,144,At Risk
90407,4,13,12731.65,3,2,3,323,Potential Loyalist
90408,17,22,24227.97,1,4,4,144,At Risk
90409,23,11,9086.15,1,1,3,113,Can't Lose Them
90410,1,13,13222.24,4,2,4,424,New Customers
90411,2,18,16087.58,3,4,4,344,Loyal Customers
90412,26,16,18190.93,1,3,4,134,At Risk
90413,7,10,10677.75,2,1,3,213,Can't Lose Them
90414,2,16,14628.23,3,3,4,334,Loyal Customers
90415,4,18,21634.489999999998,3,4,4,344,Loyal Customers
90416,0,27,26213.79,4,4,4,444,Champions
90417,7,4,4951.21,2,1,2,212,Lost
90418,2,18,20290.370000000003,3,4,4,344,Loyal Customers
90419,1,15,16171.3,4,3,4,434,Loyal Customers
90420,0,13,13044.45,4,2,3,423,New Customers
90421,4,10,11125.56,3,1,3,313,Potential Loyalist
90422,7,12,13363.0,2,2,4,224,Can't Lose Them
90423,7,16,18156.2,2,3,4,234,At Risk
90424,3,8,9654.94,3,1,3,313,Potential Loyalist
90425,0,26,26764.18,4,4,4,444,Champions
90426,1,15,17507.6,4,3,4,434,Loyal Customers
90427,9,11,14906.99,2,1,4,214,Can't Lose Them
90428,2,17,15141.59,3,3,4,334,Loyal Customers
90429,14,10,13371.05,1,1,4,114,Can't Lose Them
90430,4,17,20617.89,3,3,4,334,Loyal Customers
90431,6,9,10723.060000000001,2,1,3,213,Can't Lose Them
90432,1,8,9872.75,4,1,3,413,New Customers
90433,0,12,17257.59,4,2,4,424,New Customers
90434,7,14,10919.94,2,2,3,223,Can't Lose Them
90435,1,12,12277.63,4,2,3,423,New Customers
90436,1,23,25378.66,4,4,4,444,Champions
90437,2,13,12532.24,3,2,3,323,Potential Loyalist
90438,4,18,20957.14,3,4,4,344,Loyal Customers
90439,20,11,13710.07,1,1,4,114,Can't Lose Them
90440,6,20,24897.5,2,4,4,244,At Risk
90441,10,12,13495.48,2,2,4,224,Can't Lose Them
90442,2,10,8533.23,3,1,3,313,Potential Loyalist
90443,4,11,11543.01,3,1,3,313,Potential Loyalist
90444,1,11,12971.08,4,1,3,413,New Customers
90445,11,13,14932.06,1,2,4,124,Can't Lose Them
90446,10,16,18002.33,2,3,4,234,At Risk
90447,8,22,25913.18,2,4,4,244,At Risk
90448,40,8,7195.32,1,1,2,112,Lost
90449,9,15,14426.06,2,3,4,234,At Risk
90450,8,11,10761.24,2,1,3,213,Can't Lose Them
90451,6,16,16092.869999999999,2,3,4,234,At Risk
90452,12,12,10025.699999999999,1,2,3,123,Can't Lose Them
90453,1,19,22005.71,4,4,4,444,Champions
90454,7,14,17704.71,2,2,4,224,Can't Lose Them
90455,16,12,13049.05,1,2,3,123,Can't Lose Them
90456,0,15,16889.13,4,3,4,434,Loyal Customers
90457,21,10,8935.039999999999,1,1,3,113,Can't Lose Them
90458,7,18,18983.739999999998,2,4,4,244,At Risk
90459,0,18,19577.6,4,4,4,444,Champions
90460,25,13,14739.55,1,2,4,124,Can't Lose Them
90461,2,10,10971.46,3,1,3,313,Potential Loyalist
90462,11,26,24573.89,1,4,4,144,At Risk
90463,19,18,20610.989999999998,1,4,4,144,At Risk
90464,2,23,24897.73,3,4,4,344,Loyal Customers
90465,2,17,19070.68,3,3,4,334,Loyal Customers
90466,10,20,21074.44,2,4,4,244,At Risk
90467,17,13,16462.02,1,2,4,124,Can't Lose Them
90468,7,21,19834.28,2,4,4,244,At Risk
90469,7,17,18581.93,2,3,4,234,At Risk
90470,44,9,10559.76,1,1,3,113,Can't Lose Them
90471,12,14,18130.9,1,2,4,124,Can't Lose Them
90472,3,22,23123.74,3,4,4,344,Loyal Customers
90473,1,19,22444.78,4,4,4,444,Champions
90474,7,8,7088.6,2,1,2,212,Lost
90475,0,25,29628.14,4,4,4,444,Champions
90476,1,12,15416.9,4,2,4,424,New Customers
90477,0,15,18727.52,4,3,4,434,Loyal Customers
90478,20,16,17703.33,1,3,4,134,At Risk
90479,3,12,12165.85,3,2,3,323,Potential Loyalist
90480,7,13,17342.69,2,2,4,224,Can't Lose Them
90481,2,17,20132.36,3,3,4,334,Loyal Customers
90482,6,19,18670.71,2,4,4,244,At Risk
90483,18,15,17857.2,1,3,4,134,At Risk
90484,5,15,19682.94,3,3,4,334,Loyal Customers
90485,2,18,20103.61,3,4,4,344,Loyal Customers
